VAR,Variable,UNIT,Measure,Country,Year,Value
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Lithuania,2011,98.5
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Lithuania,2012,92
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Lithuania,2013,92.4
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Lithuania,2014,95
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Lithuania,2015,97.3
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Lithuania,2016,97.7
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Lithuania,2017,101.7
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Lithuania,2018,104.9
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Lithuania,2019,121.9
FOODTFAT,Total fat supply,PROPERQT,Grams per capita per day,Lithuania,2020,125.5
FOODPROT,Total protein supply,PROPERQT,Grams per capita per day,Lithuania,2010,114.4
FOODPROT,Total protein supply,PROPERQT,Grams per capita per day,Lithuania,2011,113.4
FOODPROT,Total protein supply,PROPERQT,Grams per capita per day,Lithuania,2012,115.5
FOODPROT,Total protein supply,PROPERQT,Grams per capita per day,Lithuania,2013,116.8
FOODPROT,Total protein supply,PROPERQT,Grams per capita per day,Lithuania,2014,120.4
FOODPROT,Total protein supply,PROPERQT,Grams per capita per day,Lithuania,2015,122.2
FOODPROT,Total protein supply,PROPERQT,Grams per capita per day,Lithuania,2016,125.2
FOODPROT,Total protein supply,PROPERQT,Grams per capita per day,Lithuania,2017,126.9
FOODPROT,Total protein supply,PROPERQT,Grams per capita per day,Lithuania,2018,124.7
FOODPROT,Total protein supply,PROPERQT,Grams per capita per day,Lithuania,2019,123.4
FOODPROT,Total protein supply,PROPERQT,Grams per capita per day,Lithuania,2020,127.2
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Lithuania,2010,3290
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Lithuania,2011,3362
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Lithuania,2012,3330
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Lithuania,2013,3364
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Lithuania,2014,3387
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Lithuania,2015,3382
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Lithuania,2016,3398
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Lithuania,2017,3426
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Lithuania,2018,3412
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Lithuania,2019,3450
FOODCALT,Total calories supply,CALPERQT,Kilocalories per capita per day,Lithuania,2020,3478
BODYOBSR,"Obese population, self-reported",PERWOMTF,% of females,Latvia,2010,17.9
BODYOBSR,"Obese population, self-reported",PERWOMTF,% of females,Latvia,2012,18.6
BODYOBSR,"Obese population, self-reported",PERWOMTF,% of females,Latvia,2014,22.5
BODYOBSR,"Obese population, self-reported",PERWOMTF,% of females,Latvia,2017,24.1
BODYOBSR,"Obese population, self-reported",PERMANTH,% of males,Latvia,2010,13
BODYOBSR,"Obese population, self-reported",PERMANTH,% of males,Latvia,2012,16.4
BODYOBSR,"Obese population, self-reported",PERMANTH,% of males,Latvia,2014,14.9
BODYOBSR,"Obese population, self-reported",PERMANTH,% of males,Latvia,2017,18.4
BODYOBSR,"Obese population, self-reported",PERWOMTF,% of females,Lithuania,2014,19.2
BODYOBSR,"Obese population, self-reported",PERWOMTF,% of females,Lithuania,2017,18.9
BODYOBSR,"Obese population, self-reported",PERWOMTF,% of females,Lithuania,2019,19.9
BODYOBSR,"Obese population, self-reported",PERMANTH,% of males,Lithuania,2014,13.4
BODYOBSR,"Obese population, self-reported",PERMANTH,% of males,Lithuania,2017,15.5
BODYOBSR,"Obese population, self-reported",PERMANTH,% of males,Lithuania,2019,16.4
FOODVEGE,"Vegetables consumption, daily (survey)",FRVGFMTF,% of females aged 15 years old and over,Latvia,2010,41.1
FOODVEGE,"Vegetables consumption, daily (survey)",FRVGFMTF,% of females aged 15 years old and over,Latvia,2012,31.1
FOODVEGE,"Vegetables consumption, daily (survey)",FRVGFMTF,% of females aged 15 years old and over,Latvia,2014,43.2
FOODVEGE,"Vegetables consumption, daily (survey)",FRVGFMTF,% of females aged 15 years old and over,Latvia,2016,48.7
FOODVEGE,"Vegetables consumption, daily (survey)",FRVGFMTF,% of females aged 15 years old and over,Latvia,2018,42
FOODVEGE,"Vegetables consumption, daily (survey)",FRVGFMTF,% of females aged 15 years old and over,Latvia,2020,39.1
FOODFRUT,"Fruits consumption, daily (survey)",FRVGFMTF,% of females aged 15 years old and over,Latvia,2010,26.3
FOODFRUT,"Fruits consumption, daily (survey)",FRVGFMTF,% of females aged 15 years old and over,Latvia,2012,24.4
FOODFRUT,"Fruits consumption, daily (survey)",FRVGFMTF,% of females aged 15 years old and over,Latvia,2014,26.8
FOODFRUT,"Fruits consumption, daily (survey)",FRVGFMTF,% of females aged 15 years old and over,Latvia,2016,38.3
FOODFRUT,"Fruits consumption, daily (survey)",FRVGFMTF,% of females aged 15 years old and over,Latvia,2018,29.8
FOODFRUT,"Fruits consumption, daily (survey)",FRVGFMTF,% of females aged 15 years old and over,Latvia,2020,39.9
FOODVEGE,"Vegetables consumption, daily (survey)",FRVGHOTH,% of males aged 15 years old and over,Latvia,2010,29.3
FOODVEGE,"Vegetables consumption, daily (survey)",FRVGHOTH,% of males aged 15 years old and over,Latvia,2012,22.1
FOODVEGE,"Vegetables consumption, daily (survey)",FRVGHOTH,% of males aged 15 years old and over,Latvia,2014,29.8
FOODVEGE,"Vegetables consumption, daily (survey)",FRVGHOTH,% of males aged 15 years old and over,Latvia,2016,37.1
FOODVEGE,"Vegetables consumption, daily (survey)",FRVGHOTH,% of males aged 15 years old and over,Latvia,2018,31.4
FOODVEGE,"Vegetables consumption, daily (survey)",FRVGHOTH,% of males aged 15 years old and over,Latvia,2020,26.2
FOODFRUT,"Fruits consumption, daily (survey)",FRVGHOTH,% of males aged 15 years old and over,Latvia,2010,16.4
FOODFRUT,"Fruits consumption, daily (survey)",FRVGHOTH,% of males aged 15 years old and over,Latvia,2012,12.6
FOODFRUT,"Fruits consumption, daily (survey)",FRVGHOTH,% of males aged 15 years old and over,Latvia,2014,13.3
FOODFRUT,"Fruits consumption, daily (survey)",FRVGHOTH,% of males aged 15 years old and over,Latvia,2016,20
FOODFRUT,"Fruits consumption, daily (survey)",FRVGHOTH,% of males aged 15 years old and over,Latvia,2018,18.6
FOODFRUT,"Fruits consumption, daily (survey)",FRVGHOTH,% of males aged 15 years old and over,Latvia,2020,23.5
FOODVEGE,"Vegetables consumption, daily (survey)",FRVGTOTX,% of population aged 15 years old and over,Latvia,2010,35.3
FOODVEGE,"Vegetables consumption, daily (survey)",FRVGTOTX,% of population aged 15 years old and over,Latvia,2012,26.7
FOODVEGE,"Vegetables consumption, daily (survey)",FRVGTOTX,% of population aged 15 years old and over,Latvia,2014,36.6
FOODVEGE,"Vegetables consumption, daily (survey)",FRVGTOTX,% of population aged 15 years old and over,Latvia,2016,43.3
FOODVEGE,"Vegetables consumption, daily (survey)",FRVGTOTX,% of population aged 15 years old and over,Latvia,2018,36.9
FOODVEGE,"Vegetables consumption, daily (survey)",FRVGTOTX,% of population aged 15 years old and over,Latvia,2020,32.9
FOODFRUT,"Fruits consumption, daily (survey)",FRVGTOTX,% of population aged 15 years old and over,Latvia,2010,21.5
FOODFRUT,"Fruits consumption, daily (survey)",FRVGTOTX,% of population aged 15 years old and over,Latvia,2012,18.7
FOODFRUT,"Fruits consumption, daily (survey)",FRVGTOTX,% of population aged 15 years old and over,Latvia,2014,20.2
FOODFRUT,"Fruits consumption, daily (survey)",FRVGTOTX,% of population aged 15 years old and over,Latvia,2016,29.7
FOODFRUT,"Fruits consumption, daily (survey)",FRVGTOTX,% of population aged 15 years old and over,Latvia,2018,24.5
FOODFRUT,"Fruits consumption, daily (survey)",FRVGTOTX,% of population aged 15 years old and over,Latvia,2020,32
TOBATBCT,Tobacco consumption,NBPFUMNB,Cigarettes per smoker per day,Latvia,2010,13
TOBATBCT,Tobacco consumption,NBPFUMNB,Cigarettes per smoker per day,Latvia,2012,13.4
TOBATBCT,Tobacco consumption,NBPFUMNB,Cigarettes per smoker per day,Latvia,2014,13.6
TOBATBCT,Tobacco consumption,NBPFUMNB,Cigarettes per smoker per day,Latvia,2016,13.5
TOBATBCT,Tobacco consumption,NBPFUMNB,Cigarettes per smoker per day,Latvia,2018,11.7
TOBATBCT,Tobacco consumption,NBPFUMNB,Cigarettes per smoker per day,Latvia,2020,11.5
BODYOVSR,"Overweight population, self-reported",PERWOMTF,% of females,Latvia,2010,27.5
BODYOVSR,"Overweight population, self-reported",PERWOMTF,% of females,Latvia,2012,27.8
BODYOVSR,"Overweight population, self-reported",PERWOMTF,% of females,Latvia,2014,27.6
BODYOVSR,"Overweight population, self-reported",PERWOMTF,% of females,Latvia,2017,31.1
BODYVBSR,"Overweight or obese population, self-reported",PERWOMTF,% of females,Latvia,2010,45.4
BODYVBSR,"Overweight or obese population, self-reported",PERWOMTF,% of females,Latvia,2012,46.4
BODYVBSR,"Overweight or obese population, self-reported",PERWOMTF,% of females,Latvia,2014,50.1
BODYOVMS,"Overweight population, measured",PERWOMTF,% of females,Latvia,2014,27.9
BODYOVMS,"Overweight population, measured",PERWOMTF,% of females,Latvia,2016,26.4
BODYOVMS,"Overweight population, measured",PERWOMTF,% of females,Latvia,2018,30.7
BODYOVMS,"Overweight population, measured",PERWOMTF,% of females,Latvia,2020,31.1
BODYOBMS,"Obese population, measured",PERWOMTF,% of females,Latvia,2014,25.1
BODYOBMS,"Obese population, measured",PERWOMTF,% of females,Latvia,2016,26.8
BODYOBMS,"Obese population, measured",PERWOMTF,% of females,Latvia,2018,28.3
BODYOBMS,"Obese population, measured",PERWOMTF,% of females,Latvia,2020,28.9
BODYVBMS,"Overweight or obese population, measured",PERWOMTF,% of females,Latvia,2014,53
BODYVBMS,"Overweight or obese population, measured",PERWOMTF,% of females,Latvia,2016,53.2
BODYVBMS,"Overweight or obese population, measured",PERWOMTF,% of females,Latvia,2018,59
BODYVBMS,"Overweight or obese population, measured",PERWOMTF,% of females,Latvia,2020,60
BODYOVSR,"Overweight population, self-reported",PERMANTH,% of males,Latvia,2010,31.8
BODYOVSR,"Overweight population, self-reported",PERMANTH,% of males,Latvia,2012,35.7
BODYOVSR,"Overweight population, self-reported",PERMANTH,% of males,Latvia,2014,39.1
BODYOVSR,"Overweight population, self-reported",PERMANTH,% of males,Latvia,2017,41
BODYVBSR,"Overweight or obese population, self-reported",PERMANTH,% of males,Latvia,2010,44.8
BODYVBSR,"Overweight or obese population, self-reported",PERMANTH,% of males,Latvia,2012,52.1
BODYVBSR,"Overweight or obese population, self-reported",PERMANTH,% of males,Latvia,2014,54
BODYOVMS,"Overweight population, measured",PERMANTH,% of males,Latvia,2014,40.2
BODYOVMS,"Overweight population, measured",PERMANTH,% of males,Latvia,2016,37.1
BODYOVMS,"Overweight population, measured",PERMANTH,% of males,Latvia,2018,39
BODYOVMS,"Overweight population, measured",PERMANTH,% of males,Latvia,2020,39.2
BODYOBMS,"Obese population, measured",PERMANTH,% of males,Latvia,2014,16.1
BODYOBMS,"Obese population, measured",PERMANTH,% of males,Latvia,2016,19.1
BODYOBMS,"Obese population, measured",PERMANTH,% of males,Latvia,2018,19.5
BODYOBMS,"Obese population, measured",PERMANTH,% of males,Latvia,2020,18.4
BODYVBMS,"Overweight or obese population, measured",PERMANTH,% of males,Latvia,2014,56.3
BODYVBMS,"Overweight or obese population, measured",PERMANTH,% of males,Latvia,2016,56.2
BODYVBMS,"Overweight or obese population, measured",PERMANTH,% of males,Latvia,2018,58.5
BODYVBMS,"Overweight or obese population, measured",PERMANTH,% of males,Latvia,2020,57.6
TOBATBCT,Tobacco consumption,YNGPPTPC,% of population aged 15-24 years old who are daily smokers,Latvia,2014,20.3
TOBATBCT,Tobacco consumption,YNGPPTPC,% of population aged 15-24 years old who are daily smokers,Latvia,2019,16.6
TOBATBCT,Tobacco consumption,YNGPPHPH,% of males aged 15-24 years old who are daily smokers,Latvia,2014,25.2
TOBATBCT,Tobacco consumption,YNGPPHPH,% of males aged 15-24 years old who are daily smokers,Latvia,2019,20.4
TOBATBCT,Tobacco consumption,YNGPPFPF,% of females aged 15-24 years old who are daily smokers,Latvia,2014,15.3
TOBATBCT,Tobacco consumption,YNGPPFPF,% of females aged 15-24 years old who are daily smokers,Latvia,2019,12.6
BODYOVSR,"Overweight population, self-reported",TOTPOPTX,% of total population,Latvia,2010,29.6
BODYOVSR,"Overweight population, self-reported",TOTPOPTX,% of total population,Latvia,2012,31.6
BODYOVSR,"Overweight population, self-reported",TOTPOPTX,% of total population,Latvia,2014,33.2
BODYOVSR,"Overweight population, self-reported",TOTPOPTX,% of total population,Latvia,2017,35.4
BODYVBSR,"Overweight or obese population, self-reported",TOTPOPTX,% of total population,Latvia,2010,45.1
BODYVBSR,"Overweight or obese population, self-reported",TOTPOPTX,% of total population,Latvia,2012,49.1
BODYVBSR,"Overweight or obese population, self-reported",TOTPOPTX,% of total population,Latvia,2014,52
BODYOVMS,"Overweight population, measured",TOTPOPTX,% of total population,Latvia,2014,34
BODYOVMS,"Overweight population, measured",TOTPOPTX,% of total population,Latvia,2016,31.4
BODYOVMS,"Overweight population, measured",TOTPOPTX,% of total population,Latvia,2018,34.6
BODYOVMS,"Overweight population, measured",TOTPOPTX,% of total population,Latvia,2020,34.9
BODYOBMS,"Obese population, measured",TOTPOPTX,% of total population,Latvia,2014,20.6
BODYOBMS,"Obese population, measured",TOTPOPTX,% of total population,Latvia,2016,23.2
BODYOBMS,"Obese population, measured",TOTPOPTX,% of total population,Latvia,2018,24.1
BODYOBMS,"Obese population, measured",TOTPOPTX,% of total population,Latvia,2020,23.9
BODYVBMS,"Overweight or obese population, measured",TOTPOPTX,% of total population,Latvia,2014,54.6
BODYVBMS,"Overweight or obese population, measured",TOTPOPTX,% of total population,Latvia,2016,54.6
BODYVBMS,"Overweight or obese population, measured",TOTPOPTX,% of total population,Latvia,2018,58.7
BODYVBMS,"Overweight or obese population, measured",TOTPOPTX,% of total population,Latvia,2020,58.8
TOBATBCT,Tobacco consumption,YNGPPTPC,% of population aged 15-24 years old who are daily smokers,Lithuania,2014,13.7
TOBATBCT,Tobacco consumption,YNGPPTPC,% of population aged 15-24 years old who are daily smokers,Lithuania,2019,12.9
TOBATBCT,Tobacco consumption,YNGPPHPH,% of males aged 15-24 years old who are daily smokers,Lithuania,2014,18.6
TOBATBCT,Tobacco consumption,YNGPPHPH,% of males aged 15-24 years old who are daily smokers,Lithuania,2019,18.6
TOBATBCT,Tobacco consumption,YNGPPFPF,% of females aged 15-24 years old who are daily smokers,Lithuania,2014,8.5
TOBATBCT,Tobacco consumption,YNGPPFPF,% of females aged 15-24 years old who are daily smokers,Lithuania,2019,6.8
BODYVBSR,"Overweight or obese population, self-reported",PERWOMTF,% of females,Lithuania,2014,51.5
BODYVBSR,"Overweight or obese population, self-reported",PERWOMTF,% of females,Lithuania,2019,52.4
FOODFRUT,"Fruits consumption, daily (survey)",FRVGHOTH,% of males aged 15 years old and over,Lithuania,2014,42.1
FOODFRUT,"Fruits consumption, daily (survey)",FRVGHOTH,% of males aged 15 years old and over,Lithuania,2019,39.2
FOODVEGE,"Vegetables consumption, daily (survey)",FRVGFMTF,% of females aged 15 years old and over,Lithuania,2014,58.3
FOODVEGE,"Vegetables consumption, daily (survey)",FRVGFMTF,% of females aged 15 years old and over,Lithuania,2019,58.4
BODYOBMS,"Obese population, measured",TOTPOPTX,% of total population,Costa Rica,2014,29.4
BODYOBMS,"Obese population, measured",TOTPOPTX,% of total population,Costa Rica,2018,31.2
BODYOBMS,"Obese population, measured",PERMANTH,% of males,Costa Rica,2014,25.3
BODYOBMS,"Obese population, measured",PERMANTH,% of males,Costa Rica,2018,26.9
BODYOVSR,"Overweight population, self-reported",PERMANTH,% of males,Lithuania,2014,41.9
BODYOVSR,"Overweight population, self-reported",PERMANTH,% of males,Lithuania,2017,45.3
BODYOVSR,"Overweight population, self-reported",PERMANTH,% of males,Lithuania,2019,41.8
BODYOVMS,"Overweight population, measured",PERWOMTF,% of females,Costa Rica,2014,35.3
BODYOVMS,"Overweight population, measured",PERWOMTF,% of females,Costa Rica,2018,38.8
BODYVBSR,"Overweight or obese population, self-reported",TOTPOPTX,% of total population,Lithuania,2014,53.3
BODYVBSR,"Overweight or obese population, self-reported",TOTPOPTX,% of total population,Lithuania,2019,55
BODYOVSR,"Overweight population, self-reported",PERWOMTF,% of females,Lithuania,2014,32.3
BODYOVSR,"Overweight population, self-reported",PERWOMTF,% of females,Lithuania,2017,33.6
BODYOVSR,"Overweight population, self-reported",PERWOMTF,% of females,Lithuania,2019,32.5
FOODVEGE,"Vegetables consumption, daily (survey)",FRVGTOTX,% of population aged 15 years old and over,Lithuania,2014,54.5
FOODVEGE,"Vegetables consumption, daily (survey)",FRVGTOTX,% of population aged 15 years old and over,Lithuania,2019,53.8
BODYOVSR,"Overweight population, self-reported",TOTPOPTX,% of total population,Lithuania,2014,36.7
BODYOVSR,"Overweight population, self-reported",TOTPOPTX,% of total population,Lithuania,2017,38.8
BODYOVSR,"Overweight population, self-reported",TOTPOPTX,% of total population,Lithuania,2019,36.7
BODYVBSR,"Overweight or obese population, self-reported",PERMANTH,% of males,Lithuania,2014,55.3
BODYVBSR,"Overweight or obese population, self-reported",PERMANTH,% of males,Lithuania,2019,58.2
BODYOBMS,"Obese population, measured",PERWOMTF,% of females,Costa Rica,2014,35.3
BODYOBMS,"Obese population, measured",PERWOMTF,% of females,Costa Rica,2018,35.8
FOODFRUT,"Fruits consumption, daily (survey)",FRVGFMTF,% of females aged 15 years old and over,Lithuania,2014,52.8
FOODFRUT,"Fruits consumption, daily (survey)",FRVGFMTF,% of females aged 15 years old and over,Lithuania,2019,54.2
BODYOVMS,"Overweight population, measured",PERMANTH,% of males,Costa Rica,2014,38.2
BODYOVMS,"Overweight population, measured",PERMANTH,% of males,Costa Rica,2018,40.1
BODYOVMS,"Overweight population, measured",TOTPOPTX,% of total population,Costa Rica,2014,36.8
BODYOVMS,"Overweight population, measured",TOTPOPTX,% of total population,Costa Rica,2018,39.5
FOODVEGE,"Vegetables consumption, daily (survey)",FRVGHOTH,% of males aged 15 years old and over,Lithuania,2014,49.9
FOODVEGE,"Vegetables consumption, daily (survey)",FRVGHOTH,% of males aged 15 years old and over,Lithuania,2019,48.2
FOODFRUT,"Fruits consumption, daily (survey)",FRVGTOTX,% of population aged 15 years old and over,Lithuania,2014,47.9
FOODFRUT,"Fruits consumption, daily (survey)",FRVGTOTX,% of population aged 15 years old and over,Lithuania,2019,47.4
VAPEVAPY,"Vaping population: e-cigarettes use, young adults (aged 15-24 years old)",VAPREGPF,% of females who are regular users,Switzerland,2017,0.9
VAPEVAPY,"Vaping population: e-cigarettes use, young adults (aged 15-24 years old)",VAPREGPC,% of population who are regular users,Canada,2015,6.2
VAPEVAPY,"Vaping population: e-cigarettes use, young adults (aged 15-24 years old)",VAPREGPC,% of population who are regular users,Canada,2017,6.5
VAPEVAPY,"Vaping population: e-cigarettes use, young adults (aged 15-24 years old)",VAPREGPC,% of population who are regular users,Canada,2020,13
VAPEVAPY,"Vaping population: e-cigarettes use, young adults (aged 15-24 years old)",VAPREGPC,% of population who are regular users,Canada,2021,13.6
